specimenID,Place,Member,Order,Family,Subfamily,Tribe,Genus,Species,HYP,LOP,MidMemberAge,TurkanaTimeBin,EastWest,ComLoc,unique_species_used,meanHYP,meanLOP,MAPreg,MATreg,MAPknn,MATknn
KNM-ER-60298,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60299,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60300,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60301,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60302,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60303,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60304,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60305,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60306,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60307,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60308,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60315,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60318,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60319,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60320,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60321,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60322,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60323,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60324,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60325,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60326,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60327,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60328,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60329,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60330,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60331,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60332,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60333,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60334,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60335,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60336,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60337,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60338,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60339,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60340,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60341,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60342,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60343,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60344,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60345,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60349,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60350,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60351,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60352,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60353,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60354,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60355,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60356,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60357,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60358,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60359,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60360,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60361,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60362,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60363,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60364,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60365,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60368,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60371,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60426,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60476,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60477,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60478,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60479,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60482,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60483,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60484,130,Upper Burgi,Primates,Cercopithecidae,Colobinae/Papioninae,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,1,2.19,1.15,741,24,795,23.5
KNM-ER-60485,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60486,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60487,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60488,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60489,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60534,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60537,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60538,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Papionini,Lophocebus,NA,1,0,1.91,2,E,Upper Burgi,1,2.19,1.15,741,24,795,23.5
KNM-ER-60539,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60540,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60541,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60542,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60543,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60544,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60545,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60546,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60547,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60581,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60582,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60583,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60584,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60600,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60601,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60602,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60603,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60604,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60605,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60606,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60607,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60608,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60609,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60626,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60627,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60628,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60629,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60630,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60632,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60633,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60681,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60682,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60684,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60685,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60686,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60687,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60688,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60692,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60694,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60695,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60696,130,Upper Burgi,Primates,Cercopithecidae,Colobinae,Colobini,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60697,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60742,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60743,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60745,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60746,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60747,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60748,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60749,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60750,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60751,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60783,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60784,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60785,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60786,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60787,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60788,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60789,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60790,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60791,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60792,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60793,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60794,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60795,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60796,130,Upper Burgi,Primates,Cercopithecidae,Cercopithecinae,Theropithecini,Theropithecus,oswaldi,2,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60797,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60834,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
KNM-ER-60836,130,Upper Burgi,Primates,Cercopithecidae,NA,NA,NA,NA,1,0,1.91,2,E,Upper Burgi,0,2.19,1.15,741,24,795,23.5
